,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
120159,4060026500,101,태평로537번길 34,0,,125.6291154070563,34.027359594890285
120160,4060026400,101,동홍중앙로 10,0,,125.62910014021158,34.02792981169955
120161,4060024700,101,동홍중앙로 10,0,,125.62810432922484,34.02801543128605
120162,4060022400,101,동홍중앙로 2,0,,125.62634483605095,34.02826196268463
120163,4060031900,101,동홍로90번길 1,0,,125.63343687281656,34.024863766840994
120164,4060036700,101,동홍로 100,0,,125.63458004287438,34.02512887684691
120165,4060033900,101,동홍남로 25,0,,125.63390937179204,34.027425216695455
120166,4060035600,101,동홍서로112번길 16-13,0,,125.63443349903802,34.02743738067023
120167,4060035500,101,동홍북로22번길 17,0,,125.63443767743948,34.02698662243669
120168,4060035300,101,동홍남로 19,0,,125.6344405186883,34.02668020626478
120169,4060034000,101,동홍남로 19,0,,125.63393136822644,34.02667100592255
120170,4060034100,101,동홍남로 9,0,,125.63394999374792,34.026032584260655
120171,4060032200,101,동홍서로 83,0,,125.63343536219418,34.02605285008854
120172,4060028100,101,일주동로 8603,0,,125.63058969017526,34.025439441636856
120173,4060028200,101,서귀포기적의도서관앞,0,,125.63063184979258,34.02610656588669
120174,4060031100,101,동홍중앙로 58-1,0,,125.63277583155096,34.02814707262711
120175,4060031200,101,동홍중앙로 58-1,0,,125.63277022436048,34.02841461251269
120176,4060033800,101,동홍남로 37,0,,125.63388759255848,34.02817218679038
120177,4060033700,101,동홍남로 42,0,,125.63386955235711,34.028791154642576
120178,4060032300,101,동홍남로 42,0,,125.6334029201118,34.02879161896753
120179,4060032400,101,초록어린이집앞,0,,125.63339166276042,34.029332036575646
120180,4060029700,101,동홍중앙로 58-14,0,,125.63200065370738,34.02930678835441
120181,4060032500,101,동홍남로 56,0,,125.63338013112305,34.02988582921388
120182,4060033600,101,동홍남로 53,0,,125.63383741718692,34.02989406997973
120183,4060030700,101,동홍동로 13,0,,125.63256270044015,34.03010999073125
120184,4060030600,101,동홍동로 9,0,,125.6325381827401,34.03047126542546
120185,4060033500,101,동홍남로 59,0,,125.63381971461762,34.03050183121621
120186,4060033400,101,동홍남로 65,0,,125.63380298895235,34.03107625213217
120187,4060032100,101,동홍남로 68,0,,125.63332439203879,34.031071391699605
120188,4060030500,101,동홍중앙로66번길 30-5,0,,125.63251713797119,34.03078140183346
120189,4060032000,101,동홍남로 72,0,,125.63330965493257,34.03143666132229
120190,4060029600,101,동홍남로82번길 14-7,0,,125.63193236676071,34.03140997067524
120191,4060030900,101,동홍남로82번길 8,0,,125.63257683350533,34.032084470722175
120192,4060031800,101,동홍남로 84,0,,125.63327773926109,34.032227853111394
120193,4060033300,101,동홍남로 79,0,,125.63376872238462,34.03225352214905
120194,4060035000,101,동홍동로26번길 4,0,,125.6343095077361,34.03108139382362
120195,4060035100,101,동홍동로25번길 5,0,,125.634353106496,34.02990336072252
120196,4060035200,101,동홍동로25번길 11,0,,125.63437521463256,34.02935635236792
120197,4060035400,101,동홍남로 43,0,,125.63439808241205,34.028790626078305
120198,4060039700,101,일류빌라앞,0,,125.63588266062517,34.02937757066413
120199,4060037900,101,동홍중앙로 82,0,,125.63520037636977,34.028488223751395
120200,4060038000,101,동홍중앙로 84,0,,125.63521443505172,34.028202145798794
120201,4060038100,101,동홍서로112번길 16-9,0,,125.63523966229982,34.027688821201245
120202,4060038300,101,동홍로 108-7,0,,125.63536479987748,34.02600407541656
120203,4060038200,101,서강파인힐아파트앞,0,,125.6353400709273,34.026496452857366
120204,4060040300,101,동홍북로 22-1,0,,125.63626249971315,34.02701477288287
120205,4060039900,101,동홍로 112,0,,125.63599585083404,34.02514682781935
120206,4060041000,101,동홍북로 13,0,,125.6369314290624,34.02602206166724
120207,4060040900,101,예림몬테소리어린이집앞,0,,125.63676308983102,34.027022490394465
120208,4060040700,101,동홍중앙로 94,0,,125.63655949702523,34.0282325016696
120209,4060040500,101,동홍북로 48,0,,125.63636570080962,34.02938436599858
120210,4060037200,101,동홍동로31번길 3,0,,125.63479773377206,34.030143376434
120211,4060037000,101,서귀포영성교회앞,0,,125.63477523189768,34.030836832243835
120212,4060037100,101,동화나라어린이집앞,0,,125.63478494114833,34.03053758404803
120213,4060040200,101,동홍동로 42,0,,125.63616427495289,34.03058166194818
120214,4060034900,101,동홍동로26번길 11,0,,125.63429260008965,34.03173397578516
120215,4060038800,101,동홍북로 76,0,,125.63547716390316,34.031760578088196
120216,4060040000,101,동홍북로 74,0,,125.63596411514612,34.03177151017917
120217,4060034800,101,동홍동로26번길 17,0,,125.63427845158257,34.032280169999204
120218,4060034700,101,동홍동로26번길 20,0,,125.63427185600135,34.03253484356929
