,지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec),time_group,date_group
12202,184,2019-10-23 16:22:00,20.5,0.0,78.3,3.9,1013.7,1016.1,74.9,6.0,1728.0,16시,23일
12203,184,2019-10-23 16:23:00,20.5,0.0,59.2,3.0,1013.7,1016.1,75.0,6.0,1728.0,16시,23일
12204,184,2019-10-23 16:24:00,20.4,0.0,74.3,4.1,1013.6,1016.0,74.8,6.0,1728.0,16시,23일
12205,184,2019-10-23 16:25:00,20.4,0.0,60.4,3.0,1013.6,1016.0,74.7,6.0,1728.0,16시,23일
12206,184,2019-10-23 16:26:00,20.4,0.0,80.7,2.1,1013.6,1016.0,74.8,6.0,1728.0,16시,23일
12207,184,2019-10-23 16:27:00,20.4,0.0,67.3,1.3,1013.5,1015.9,75.0,6.0,1728.0,16시,23일
12208,184,2019-10-23 16:28:00,20.4,0.0,64.1,3.1,1013.5,1015.9,74.8,6.0,1728.0,16시,23일
12209,184,2019-10-23 16:29:00,20.4,0.0,63.8,4.5,1013.5,1015.9,75.2,6.0,1728.0,16시,23일
12210,184,2019-10-23 16:30:00,20.4,0.0,67.8,1.9,1013.5,1015.9,75.3,6.0,1728.0,16시,23일
12211,184,2019-10-23 16:31:00,20.4,0.0,70.9,1.8,1013.5,1015.9,75.1,6.0,1728.0,16시,23일
12212,184,2019-10-23 16:32:00,20.4,0.0,79.6,2.6,1013.4,1015.8,75.0,6.0,1728.0,16시,23일
12213,184,2019-10-23 16:33:00,20.4,0.0,80.5,2.0,1013.4,1015.8,75.1,6.0,1728.0,16시,23일
12214,184,2019-10-23 16:34:00,20.4,0.0,72.1,2.0,1013.3,1015.7,75.2,6.0,1728.0,16시,23일
12215,184,2019-10-23 16:35:00,20.4,0.0,82.2,3.7,1013.3,1015.7,75.3,6.0,1728.0,16시,23일
12216,184,2019-10-23 16:36:00,20.3,0.0,73.5,3.1,1013.3,1015.7,75.1,6.0,1728.0,16시,23일
12217,184,2019-10-23 16:37:00,20.3,0.0,62.9,4.8,1013.3,1015.7,75.1,6.0,1728.0,16시,23일
12218,184,2019-10-23 16:38:00,20.3,0.0,64.1,3.3,1013.3,1015.7,75.3,6.0,1728.0,16시,23일
12219,184,2019-10-23 16:39:00,20.4,0.0,64.4,4.6,1013.2,1015.6,75.3,6.0,1728.0,16시,23일
12220,184,2019-10-23 16:40:00,20.4,0.0,58.7,4.2,1013.2,1015.6,75.2,6.0,1728.0,16시,23일
12221,184,2019-10-23 16:41:00,20.4,0.0,67.5,2.7,1013.2,1015.6,75.3,6.0,1728.0,16시,23일
12222,184,2019-10-23 16:42:00,20.3,0.0,72.0,2.2,1013.1,1015.5,75.1,6.0,1728.0,16시,23일
12223,184,2019-10-23 16:43:00,20.3,0.0,76.0,3.4,1013.0,1015.4,75.5,6.0,1728.0,16시,23일
12224,184,2019-10-23 16:44:00,20.3,0.0,78.4,4.7,1012.9,1015.3,75.5,6.0,1728.0,16시,23일
12225,184,2019-10-23 16:45:00,20.3,0.0,73.7,4.2,1012.8,1015.2,75.6,6.0,1728.0,16시,23일
12226,184,2019-10-23 16:46:00,20.3,0.0,75.6,2.7,1012.7,1015.1,75.7,6.0,1728.0,16시,23일
12227,184,2019-10-23 16:47:00,20.3,0.0,76.6,3.0,1012.7,1015.1,76.1,6.0,1728.0,16시,23일
12228,184,2019-10-23 16:48:00,20.3,0.0,70.1,1.9,1012.6,1015.0,76.0,6.0,1728.0,16시,23일
12229,184,2019-10-23 16:49:00,20.3,0.0,83.3,4.5,1012.6,1015.0,76.2,6.0,1728.0,16시,23일
12230,184,2019-10-23 16:50:00,20.2,0.0,73.1,3.6,1012.5,1014.9,76.2,6.0,1728.0,16시,23일
12231,184,2019-10-23 16:51:00,20.2,0.0,72.6,4.7,1012.5,1014.9,76.4,6.0,1728.0,16시,23일
12232,184,2019-10-23 16:52:00,20.2,0.0,87.3,3.5,1012.5,1014.9,76.5,6.0,1728.0,16시,23일
12233,184,2019-10-23 16:53:00,20.2,0.0,83.5,1.3,1012.4,1014.8,76.6,6.0,1728.0,16시,23일
12234,184,2019-10-23 16:54:00,20.2,0.0,90.3,4.4,1012.4,1014.8,76.6,6.0,1728.0,16시,23일
12235,184,2019-10-23 16:55:00,20.2,0.0,72.4,2.8,1012.4,1014.8,77.0,6.0,1728.0,16시,23일
12236,184,2019-10-23 16:56:00,20.2,0.0,68.4,5.1,1012.4,1014.8,77.1,6.0,1728.0,16시,23일
12237,184,2019-10-23 16:57:00,20.2,0.0,87.5,6.1,1012.5,1014.9,77.1,6.0,1728.0,16시,23일
12238,184,2019-10-23 16:58:00,20.2,0.0,80.1,4.5,1012.5,1014.9,77.4,6.0,1728.0,16시,23일
12239,184,2019-10-23 16:59:00,20.2,0.0,66.3,2.7,1012.5,1014.9,77.5,6.0,1728.0,16시,23일
12240,184,2019-10-23 17:00:00,20.1,0.0,73.0,2.5,1012.6,1015.0,77.8,6.0,1728.0,17시,23일
12241,184,2019-10-23 17:01:00,20.1,0.0,92.5,3.2,1012.5,1014.9,77.9,6.0,1728.0,17시,23일
12242,184,2019-10-23 17:02:00,20.1,0.0,88.0,2.0,1012.5,1014.9,77.9,6.0,1728.0,17시,23일
12243,184,2019-10-23 17:03:00,20.1,0.0,68.7,3.1,1012.5,1014.9,78.0,6.0,1728.0,17시,23일
12244,184,2019-10-23 17:04:00,20.1,0.0,86.7,3.9,1012.5,1014.9,78.2,6.0,1728.0,17시,23일
12245,184,2019-10-23 17:05:00,20.1,0.0,86.0,2.7,1012.5,1014.9,78.2,6.0,1728.0,17시,23일
12246,184,2019-10-23 17:06:00,20.1,0.0,78.9,3.0,1012.5,1014.9,78.2,6.0,1728.0,17시,23일
12247,184,2019-10-23 17:07:00,20.1,0.0,80.0,2.4,1012.5,1014.9,77.9,6.0,1728.0,17시,23일
12248,184,2019-10-23 17:08:00,20.1,0.0,84.6,3.3,1012.5,1014.9,77.9,6.0,1728.0,17시,23일
12249,184,2019-10-23 17:09:00,20.1,0.0,95.1,4.5,1012.6,1015.0,77.9,6.0,1728.0,17시,23일
12250,184,2019-10-23 17:10:00,20.1,0.0,90.3,3.8,1012.6,1015.0,77.6,6.0,1728.0,17시,23일
12251,184,2019-10-23 17:11:00,20.1,0.0,77.8,3.2,1012.7,1015.1,77.5,6.0,1728.0,17시,23일
12252,184,2019-10-23 17:12:00,20.1,0.0,82.7,3.6,1012.7,1015.1,77.5,6.0,1728.0,17시,23일
12253,184,2019-10-23 17:13:00,20.1,0.0,118.5,3.9,1012.8,1015.2,77.6,6.0,1728.0,17시,23일
12254,184,2019-10-23 17:14:00,20.1,0.0,95.2,3.8,1012.7,1015.1,77.4,6.0,1728.0,17시,23일
12255,184,2019-10-23 17:15:00,20.1,0.0,108.4,3.3,1012.7,1015.1,77.4,6.0,1728.0,17시,23일
12256,184,2019-10-23 17:16:00,20.1,0.0,92.4,2.2,1012.8,1015.2,77.5,6.0,1728.0,17시,23일
12257,184,2019-10-23 17:17:00,20.1,0.0,107.4,4.5,1012.8,1015.2,77.6,6.0,1728.0,17시,23일
12258,184,2019-10-23 17:18:00,20.1,0.0,95.1,3.2,1012.8,1015.2,77.5,6.0,1728.0,17시,23일
12259,184,2019-10-23 17:19:00,20.1,0.0,90.8,3.6,1012.8,1015.2,77.5,6.0,1728.0,17시,23일
12260,184,2019-10-23 17:20:00,20.1,0.0,87.1,3.0,1012.8,1015.2,77.7,6.0,1728.0,17시,23일
12261,184,2019-10-23 17:21:00,20.1,0.0,72.8,1.6,1012.8,1015.2,77.7,6.0,1728.0,17시,23일
12262,184,2019-10-23 17:22:00,20.1,0.0,96.8,2.6,1012.9,1015.3,77.7,6.0,1728.0,17시,23일
12263,184,2019-10-23 17:23:00,20.1,0.0,91.4,2.6,1012.9,1015.3,77.7,6.0,1728.0,17시,23일
12264,184,2019-10-23 17:24:00,20.1,0.0,107.3,2.4,1012.9,1015.3,77.7,6.0,1728.0,17시,23일
12265,184,2019-10-23 17:25:00,20.1,0.0,97.5,2.4,1012.9,1015.3,77.6,6.0,1728.0,17시,23일
12266,184,2019-10-23 17:26:00,20.0,0.0,85.9,1.3,1012.9,1015.3,77.7,6.0,1728.0,17시,23일
12267,184,2019-10-23 17:27:00,20.0,0.0,104.7,2.1,1013.0,1015.4,77.6,6.0,1728.0,17시,23일
12268,184,2019-10-23 17:28:00,20.0,0.0,79.9,3.3,1013.0,1015.4,77.7,6.0,1728.0,17시,23일
12269,184,2019-10-23 17:29:00,20.0,0.0,100.8,4.7,1013.0,1015.4,77.7,6.0,1728.0,17시,23일
12270,184,2019-10-23 17:30:00,20.0,0.0,107.3,3.3,1013.0,1015.4,77.7,6.0,1728.0,17시,23일
12271,184,2019-10-23 17:31:00,20.0,0.0,87.6,1.3,1013.0,1015.4,77.7,6.0,1728.0,17시,23일
12272,184,2019-10-23 17:32:00,20.0,0.0,77.9,1.6,1013.0,1015.4,77.8,6.0,1728.0,17시,23일
12273,184,2019-10-23 17:33:00,20.0,0.0,77.7,1.0,1013.0,1015.4,77.9,6.0,1728.0,17시,23일
12274,184,2019-10-23 17:34:00,20.0,0.0,87.9,3.1,1013.0,1015.4,78.0,6.0,1728.0,17시,23일
12275,184,2019-10-23 17:35:00,20.0,0.0,101.0,1.6,1013.0,1015.4,78.0,6.0,1728.0,17시,23일
12276,184,2019-10-23 17:36:00,20.0,0.0,88.9,2.5,1013.0,1015.4,78.0,6.01,1728.0,17시,23일
12277,184,2019-10-23 17:37:00,20.0,0.0,104.5,1.2,1013.0,1015.4,77.8,6.01,1728.0,17시,23일
12278,184,2019-10-23 17:38:00,20.0,0.0,59.8,2.4,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12279,184,2019-10-23 17:39:00,20.0,0.0,72.0,0.9,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12280,184,2019-10-23 17:40:00,20.0,0.0,86.3,2.8,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12281,184,2019-10-23 17:41:00,20.0,0.0,80.5,3.4,1013.0,1015.4,78.0,6.01,1728.0,17시,23일
12282,184,2019-10-23 17:42:00,20.0,0.0,81.1,1.3,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12283,184,2019-10-23 17:43:00,20.0,0.0,85.9,1.9,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12284,184,2019-10-23 17:44:00,20.0,0.0,77.1,3.5,1012.9,1015.3,77.8,6.01,1728.0,17시,23일
12285,184,2019-10-23 17:45:00,20.0,0.0,77.5,4.6,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12286,184,2019-10-23 17:46:00,20.0,0.0,68.7,3.6,1012.9,1015.3,77.9,6.01,1728.0,17시,23일
12287,184,2019-10-23 17:47:00,20.0,0.0,69.5,2.2,1013.0,1015.4,77.9,6.01,1728.0,17시,23일
12288,184,2019-10-23 17:48:00,20.0,0.0,80.4,2.5,1012.9,1015.3,77.9,6.01,1728.0,17시,23일
12289,184,2019-10-23 17:49:00,20.0,0.0,85.6,1.4,1012.9,1015.3,78.0,6.01,1728.0,17시,23일
12290,184,2019-10-23 17:50:00,20.0,0.0,77.8,3.5,1012.9,1015.3,77.9,6.01,1728.0,17시,23일
12291,184,2019-10-23 17:51:00,20.0,0.0,73.7,4.8,1012.9,1015.3,77.9,6.01,1728.0,17시,23일
12292,184,2019-10-23 17:52:00,20.0,0.0,78.0,1.9,1013.0,1015.4,77.8,6.01,1728.0,17시,23일
12293,184,2019-10-23 17:53:00,20.0,0.0,88.8,4.1,1013.0,1015.4,77.7,6.01,1728.0,17시,23일
12294,184,2019-10-23 17:54:00,20.0,0.0,79.5,1.8,1013.0,1015.4,77.7,6.01,1728.0,17시,23일
12295,184,2019-10-23 17:55:00,20.0,0.0,75.4,3.6,1013.0,1015.4,77.6,6.01,1728.0,17시,23일
12296,184,2019-10-23 17:56:00,20.0,0.0,61.5,2.9,1013.0,1015.4,77.6,6.01,1728.0,17시,23일
12297,184,2019-10-23 17:57:00,20.0,0.0,83.3,2.5,1013.0,1015.4,77.6,6.01,1728.0,17시,23일
12298,184,2019-10-23 17:58:00,20.0,0.0,60.1,2.6,1013.0,1015.4,77.5,6.01,1728.0,17시,23일
12299,184,2019-10-23 17:59:00,20.0,0.0,79.0,2.8,1013.0,1015.4,77.6,6.01,1728.0,17시,23일
12300,184,2019-10-23 18:00:00,20.0,0.0,79.7,2.0,1013.0,1015.4,77.5,6.01,1728.0,18시,23일
12301,184,2019-10-23 18:01:00,20.0,0.0,66.6,2.5,1013.0,1015.4,77.7,6.01,1728.0,18시,23일
12302,184,2019-10-23 18:02:00,20.0,0.0,71.7,2.7,1013.0,1015.4,77.7,6.01,1728.0,18시,23일
12303,184,2019-10-23 18:03:00,20.0,0.0,85.8,3.0,1013.0,1015.4,77.7,6.01,1728.0,18시,23일
12304,184,2019-10-23 18:04:00,20.0,0.0,49.8,2.7,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12305,184,2019-10-23 18:05:00,20.0,0.0,74.6,2.2,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12306,184,2019-10-23 18:06:00,20.0,0.0,72.9,1.6,1012.9,1015.3,77.8,6.01,1728.0,18시,23일
12307,184,2019-10-23 18:07:00,20.0,0.0,70.1,3.2,1012.9,1015.3,77.8,6.01,1728.0,18시,23일
12308,184,2019-10-23 18:08:00,20.0,0.0,89.6,1.9,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12309,184,2019-10-23 18:09:00,20.0,0.0,63.2,3.7,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12310,184,2019-10-23 18:10:00,20.0,0.0,68.1,4.6,1012.9,1015.3,77.8,6.01,1728.0,18시,23일
12311,184,2019-10-23 18:11:00,20.0,0.0,72.4,3.9,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12312,184,2019-10-23 18:12:00,20.0,0.0,68.0,2.1,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12313,184,2019-10-23 18:13:00,20.0,0.0,66.8,2.7,1012.9,1015.3,77.5,6.01,1728.0,18시,23일
12314,184,2019-10-23 18:14:00,20.0,0.0,35.2,2.0,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12315,184,2019-10-23 18:15:00,20.0,0.0,54.9,2.4,1012.9,1015.3,77.7,6.01,1728.0,18시,23일
12316,184,2019-10-23 18:16:00,20.0,0.0,50.1,2.0,1012.8,1015.2,77.8,6.01,1728.0,18시,23일
12317,184,2019-10-23 18:17:00,20.1,0.0,63.6,2.0,1012.9,1015.3,77.5,6.01,1728.0,18시,23일
12318,184,2019-10-23 18:18:00,20.1,0.0,70.9,2.1,1012.8,1015.2,77.3,6.01,1728.0,18시,23일
12319,184,2019-10-23 18:19:00,20.1,0.0,62.6,2.3,1012.8,1015.2,77.3,6.01,1728.0,18시,23일
12320,184,2019-10-23 18:20:00,20.1,0.0,72.4,4.3,1012.8,1015.2,77.3,6.01,1728.0,18시,23일
12321,184,2019-10-23 18:21:00,20.1,0.0,61.9,2.9,1012.8,1015.2,77.3,6.01,1728.0,18시,23일
12322,184,2019-10-23 18:22:00,20.1,0.0,77.8,2.5,1012.8,1015.2,77.2,6.01,1728.0,18시,23일
12323,184,2019-10-23 18:23:00,20.1,0.0,94.4,2.1,1012.8,1015.2,77.2,6.01,1728.0,18시,23일
12324,184,2019-10-23 18:24:00,20.1,0.0,89.2,3.0,1012.8,1015.2,77.3,6.01,1728.0,18시,23일
12325,184,2019-10-23 18:25:00,20.1,0.0,83.0,3.0,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12326,184,2019-10-23 18:26:00,20.1,0.0,70.8,2.3,1012.8,1015.2,77.6,6.01,1728.0,18시,23일
12327,184,2019-10-23 18:27:00,20.1,0.0,88.3,2.3,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12328,184,2019-10-23 18:28:00,20.1,0.0,59.4,2.2,1012.7,1015.1,77.4,6.01,1728.0,18시,23일
12329,184,2019-10-23 18:29:00,20.1,0.0,58.9,3.7,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12330,184,2019-10-23 18:30:00,20.2,0.0,72.2,2.4,1012.8,1015.2,77.4,6.01,1728.0,18시,23일
12331,184,2019-10-23 18:31:00,20.2,0.0,77.6,3.0,1012.8,1015.2,77.4,6.01,1728.0,18시,23일
12332,184,2019-10-23 18:32:00,20.2,0.0,92.6,1.9,1012.7,1015.1,77.3,6.01,1728.0,18시,23일
12333,184,2019-10-23 18:33:00,20.2,0.0,50.2,2.6,1012.8,1015.2,77.4,6.01,1728.0,18시,23일
12334,184,2019-10-23 18:34:00,20.2,0.0,69.3,3.2,1012.8,1015.2,77.4,6.01,1728.0,18시,23일
12335,184,2019-10-23 18:35:00,20.2,0.0,90.5,4.5,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12336,184,2019-10-23 18:36:00,20.2,0.0,61.9,2.6,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12337,184,2019-10-23 18:37:00,20.2,0.0,90.9,2.3,1012.8,1015.2,77.6,6.01,1728.0,18시,23일
12338,184,2019-10-23 18:38:00,20.2,0.0,87.5,1.9,1012.8,1015.2,77.5,6.01,1728.0,18시,23일
12339,184,2019-10-23 18:39:00,20.2,0.0,56.6,2.5,1012.9,1015.3,77.5,6.01,1728.0,18시,23일
12340,184,2019-10-23 18:40:00,20.2,0.0,68.9,3.9,1013.0,1015.4,77.6,6.01,1728.0,18시,23일
12341,184,2019-10-23 18:41:00,20.2,0.0,60.2,5.5,1012.9,1015.3,77.6,6.01,1728.0,18시,23일
12342,184,2019-10-23 18:42:00,20.3,0.0,55.6,2.3,1013.0,1015.4,77.6,6.01,1728.0,18시,23일
12343,184,2019-10-23 18:43:00,20.3,0.0,59.3,1.6,1013.0,1015.4,77.5,6.01,1728.0,18시,23일
12344,184,2019-10-23 18:44:00,20.3,0.0,62.9,3.5,1013.0,1015.4,77.5,6.01,1728.0,18시,23일
12345,184,2019-10-23 18:45:00,20.3,0.0,63.2,1.7,1013.0,1015.4,77.5,6.01,1728.0,18시,23일
12346,184,2019-10-23 18:46:00,20.4,0.0,91.7,4.1,1013.2,1015.6,77.6,6.01,1728.0,18시,23일
12347,184,2019-10-23 18:47:00,20.4,0.0,63.8,8.4,1013.0,1015.4,77.5,6.01,1728.0,18시,23일
12348,184,2019-10-23 18:48:00,20.4,0.0,59.3,3.3,1013.1,1015.5,77.5,6.01,1728.0,18시,23일
12349,184,2019-10-23 18:49:00,20.4,0.0,70.2,1.1,1013.1,1015.5,77.4,6.01,1728.0,18시,23일
12350,184,2019-10-23 18:50:00,20.4,0.0,96.5,3.5,1013.2,1015.6,77.5,6.01,1728.0,18시,23일
12351,184,2019-10-23 18:51:00,20.4,0.0,79.3,2.4,1013.1,1015.5,77.5,6.01,1728.0,18시,23일
12352,184,2019-10-23 18:52:00,20.4,0.0,59.0,4.6,1013.2,1015.6,77.7,6.01,1728.0,18시,23일
12353,184,2019-10-23 18:53:00,20.4,0.0,69.7,3.5,1013.2,1015.6,77.8,6.01,1728.0,18시,23일
12354,184,2019-10-23 18:54:00,20.4,0.0,72.2,2.4,1013.2,1015.6,77.6,6.01,1728.0,18시,23일
12355,184,2019-10-23 18:55:00,20.4,0.0,66.9,2.8,1013.2,1015.6,77.7,6.01,1728.0,18시,23일
12356,184,2019-10-23 18:56:00,20.4,0.0,61.8,5.3,1013.2,1015.6,77.7,6.01,1728.0,18시,23일
12357,184,2019-10-23 18:57:00,20.5,0.0,93.7,3.0,1013.2,1015.6,77.8,6.01,1728.0,18시,23일
12358,184,2019-10-23 18:58:00,20.5,0.0,90.2,3.8,1013.2,1015.6,77.8,6.01,1728.0,18시,23일
12359,184,2019-10-23 18:59:00,20.4,0.0,86.5,2.1,1013.2,1015.6,77.8,6.01,1728.0,18시,23일
12360,184,2019-10-23 19:00:00,20.4,0.0,54.3,1.5,1013.2,1015.6,77.9,6.01,1728.0,19시,23일
12361,184,2019-10-23 19:01:00,20.4,0.0,85.2,4.3,1013.2,1015.6,78.1,6.01,1728.0,19시,23일
12362,184,2019-10-23 19:02:00,20.4,0.0,98.9,3.4,1013.2,1015.6,78.3,6.01,1728.0,19시,23일
12363,184,2019-10-23 19:03:00,20.4,0.0,76.1,1.7,1013.2,1015.6,78.4,6.01,1728.0,19시,23일
12364,184,2019-10-23 19:04:00,20.4,0.0,42.6,4.1,1013.2,1015.6,78.6,6.01,1728.0,19시,23일
12365,184,2019-10-23 19:05:00,20.4,0.0,56.8,5.3,1013.3,1015.7,78.7,6.01,1728.0,19시,23일
12366,184,2019-10-23 19:06:00,20.5,0.0,97.7,3.0,1013.3,1015.7,78.8,6.01,1728.0,19시,23일
12367,184,2019-10-23 19:07:00,20.5,0.0,76.3,6.0,1013.4,1015.8,78.7,6.01,1728.0,19시,23일
12368,184,2019-10-23 19:08:00,20.5,0.0,73.3,4.6,1013.4,1015.8,78.8,6.01,1728.0,19시,23일
12369,184,2019-10-23 19:09:00,20.6,0.0,70.1,4.4,1013.3,1015.7,78.7,6.01,1728.0,19시,23일
12370,184,2019-10-23 19:10:00,20.6,0.0,61.6,4.0,1013.3,1015.7,78.6,6.01,1728.0,19시,23일
12371,184,2019-10-23 19:11:00,20.6,0.0,58.2,3.2,1013.4,1015.8,78.5,6.01,1728.0,19시,23일
12372,184,2019-10-23 19:12:00,20.6,0.0,83.4,2.1,1013.3,1015.7,78.5,6.01,1728.0,19시,23일
12373,184,2019-10-23 19:13:00,20.6,0.0,66.5,2.3,1013.4,1015.8,78.6,6.01,1728.0,19시,23일
12374,184,2019-10-23 19:14:00,20.6,0.0,73.0,4.0,1013.4,1015.8,78.9,6.01,1728.0,19시,23일
12375,184,2019-10-23 19:15:00,20.6,0.0,82.1,6.1,1013.2,1015.6,78.7,6.01,1728.0,19시,23일
12376,184,2019-10-23 19:16:00,20.6,0.0,64.9,4.3,1013.3,1015.7,78.8,6.01,1728.0,19시,23일
12377,184,2019-10-23 19:17:00,20.6,0.0,74.3,4.4,1013.3,1015.7,78.8,6.01,1728.0,19시,23일
12378,184,2019-10-23 19:18:00,20.6,0.0,70.2,5.1,1013.3,1015.7,78.8,6.01,1728.0,19시,23일
12379,184,2019-10-23 19:19:00,20.6,0.0,63.8,4.3,1013.3,1015.7,78.8,6.01,1728.0,19시,23일
12380,184,2019-10-23 19:20:00,20.6,0.0,74.7,5.1,1013.3,1015.7,78.9,6.01,1728.0,19시,23일
12381,184,2019-10-23 19:21:00,20.6,0.0,64.7,4.4,1013.3,1015.7,79.0,6.01,1728.0,19시,23일
12382,184,2019-10-23 19:22:00,20.6,0.0,57.5,2.8,1013.4,1015.8,79.0,6.01,1728.0,19시,23일
12383,184,2019-10-23 19:23:00,20.6,0.0,61.4,3.2,1013.5,1015.9,79.2,6.01,1728.0,19시,23일
12384,184,2019-10-23 19:24:00,20.6,0.0,77.0,2.3,1013.5,1015.9,79.6,6.01,1728.0,19시,23일
12385,184,2019-10-23 19:25:00,20.6,0.0,73.8,2.4,1013.5,1015.9,79.5,6.01,1728.0,19시,23일
12386,184,2019-10-23 19:26:00,20.6,0.0,68.5,1.8,1013.6,1016.0,79.6,6.01,1728.0,19시,23일
12387,184,2019-10-23 19:27:00,20.7,0.0,90.5,3.0,1013.6,1016.0,79.7,6.01,1728.0,19시,23일
12388,184,2019-10-23 19:28:00,20.7,0.0,69.0,2.6,1013.6,1016.0,79.8,6.01,1728.0,19시,23일
12389,184,2019-10-23 19:29:00,20.7,0.0,67.6,1.0,1013.6,1016.0,79.9,6.01,1728.0,19시,23일
12390,184,2019-10-23 19:30:00,20.7,0.0,70.9,5.3,1013.6,1016.0,79.9,6.01,1728.0,19시,23일
12391,184,2019-10-23 19:31:00,20.7,0.0,76.6,5.3,1013.5,1015.9,79.9,6.01,1728.0,19시,23일
12392,184,2019-10-23 19:32:00,20.7,0.0,82.8,3.5,1013.5,1015.9,79.8,6.01,1728.0,19시,23일
12393,184,2019-10-23 19:33:00,20.7,0.0,84.6,4.3,1013.5,1015.9,79.9,6.01,1728.0,19시,23일
12394,184,2019-10-23 19:34:00,20.7,0.0,63.6,8.3,1013.4,1015.8,79.8,6.01,1728.0,19시,23일
12395,184,2019-10-23 19:35:00,20.8,0.0,72.5,5.8,1013.5,1015.9,79.9,6.01,1728.0,19시,23일
12396,184,2019-10-23 19:36:00,20.8,0.0,71.9,5.0,1013.4,1015.8,79.8,6.01,1728.0,19시,23일
12397,184,2019-10-23 19:37:00,20.8,0.0,58.7,5.7,1013.5,1015.9,79.7,6.01,1728.0,19시,23일
12398,184,2019-10-23 19:38:00,20.8,0.0,57.9,2.9,1013.5,1015.9,79.8,6.01,1728.0,19시,23일
12399,184,2019-10-23 19:39:00,20.8,0.0,63.7,3.0,1013.5,1015.9,79.7,6.01,1728.0,19시,23일
12400,184,2019-10-23 19:40:00,20.8,0.0,66.9,2.8,1013.5,1015.9,79.7,6.01,1728.0,19시,23일
12401,184,2019-10-23 19:41:00,20.8,0.0,58.2,4.4,1013.5,1015.9,79.5,6.01,1728.0,19시,23일
12402,184,2019-10-23 19:42:00,20.8,0.0,74.4,4.5,1013.5,1015.9,79.3,6.01,1728.0,19시,23일
12403,184,2019-10-23 19:43:00,20.8,0.0,76.7,7.0,1013.5,1015.9,79.0,6.01,1728.0,19시,23일
12404,184,2019-10-23 19:44:00,20.8,0.0,55.0,6.0,1013.5,1015.9,78.6,6.01,1728.0,19시,23일
12405,184,2019-10-23 19:45:00,20.9,0.0,69.3,4.7,1013.5,1015.9,78.6,6.01,1728.0,19시,23일
12406,184,2019-10-23 19:46:00,20.9,0.0,69.1,4.2,1013.5,1015.9,78.4,6.01,1728.0,19시,23일
12407,184,2019-10-23 19:47:00,20.9,0.0,74.5,3.6,1013.5,1015.9,78.4,6.01,1728.0,19시,23일
12408,184,2019-10-23 19:48:00,20.9,0.0,63.0,7.8,1013.5,1015.9,78.3,6.01,1728.0,19시,23일
12409,184,2019-10-23 19:49:00,20.9,0.0,57.9,4.7,1013.5,1015.9,78.3,6.01,1728.0,19시,23일
12410,184,2019-10-23 19:50:00,20.9,0.0,63.6,4.9,1013.6,1016.0,78.3,6.01,1728.0,19시,23일
12411,184,2019-10-23 19:51:00,20.9,0.0,61.2,3.0,1013.5,1015.9,78.4,6.01,1728.0,19시,23일
12412,184,2019-10-23 19:52:00,20.9,0.0,65.7,5.0,1013.6,1016.0,78.4,6.01,1728.0,19시,23일
12413,184,2019-10-23 19:53:00,20.9,0.0,86.6,2.3,1013.7,1016.1,78.3,6.01,1728.0,19시,23일
12414,184,2019-10-23 19:54:00,20.9,0.0,88.4,6.0,1013.7,1016.1,78.4,6.01,1728.0,19시,23일
12415,184,2019-10-23 19:55:00,20.9,0.0,71.3,3.8,1013.7,1016.1,78.5,6.01,1728.0,19시,23일
12416,184,2019-10-23 19:56:00,20.9,0.0,48.4,8.1,1013.8,1016.2,78.4,6.01,1728.0,19시,23일
12417,184,2019-10-23 19:57:00,21.0,0.0,97.9,3.0,1013.7,1016.1,78.6,6.01,1728.0,19시,23일
12418,184,2019-10-23 19:58:00,21.0,0.0,67.1,2.0,1013.8,1016.2,78.5,6.01,1728.0,19시,23일
12419,184,2019-10-23 19:59:00,21.0,0.0,64.9,5.5,1013.8,1016.2,78.6,6.01,1728.0,19시,23일
12420,184,2019-10-23 20:00:00,21.0,0.0,61.4,3.6,1013.8,1016.2,78.8,6.01,1728.0,20시,23일
12421,184,2019-10-23 20:01:00,21.0,0.0,61.0,5.1,1013.8,1016.2,79.0,6.01,1728.0,20시,23일
